"","StartAge","MatAge","DeathAge","PolicyCost","isEarlyDeath","GrossProfit"
"515",31,60,87,29166.4308372293,0,-294833.569162771
"516",36,60,88,37561.7922776187,0,-298438.207722381
"517",26,60,82,22693.5934864521,0,-241306.406513548
"518",29,60,90,26375.7729182613,0,-333624.227081739
"519",26,60,76,22693.5934864521,0,-169306.406513548
"520",25,60,91,21586.579096464,0,-350413.420903536
"521",39,60,82,43781.6922550225,0,-220218.307744977
"522",39,60,83,43781.6922550225,0,-232218.307744977
"523",28,60,61,25084.8662777387,0,13084.8662777387
"524",29,60,90,26375.7729182613,0,-333624.227081739
"525",35,60,57,35701.233109925,1,35701.233109925
"526",30,60,59,27735.0538552814,1,27735.0538552814
"527",39,60,74,43781.6922550225,0,-124218.307744977
"528",28,60,62,25084.8662777387,0,1084.86627773866
"529",25,60,68,21586.579096464,0,-74413.420903536
"530",30,60,89,27735.0538552814,0,-320264.946144719
"531",32,60,72,30674.138324602,0,-113325.861675398
"532",37,60,72,39524.46598779,0,-104475.53401221
"533",33,60,67,32262.692948038,0,-51737.307051962
"534",26,60,48,22693.5934864521,1,22693.5934864521
"535",37,60,76,39524.46598779,0,-152475.53401221
"536",33,60,89,32262.692948038,0,-315737.307051962
"537",35,60,55,35701.233109925,1,35701.233109925
"538",32,60,87,30674.138324602,0,-293325.861675398
"539",27,60,61,23858.5741941828,0,11858.5741941828
"540",29,60,53,26375.7729182613,1,26375.7729182613
"541",34,60,73,33936.5730090924,0,-122063.426990908
"542",30,60,83,27735.0538552814,0,-248264.946144719
"543",37,60,73,39524.46598779,0,-116475.53401221
"544",29,60,80,26375.7729182613,0,-213624.227081739
"545",36,60,63,37561.7922776187,0,1561.79227761868
"546",40,60,75,46090.6109814258,0,-133909.389018574
"547",36,60,71,37561.7922776187,0,-94438.2077223813
"548",36,60,87,37561.7922776187,0,-286438.207722381
"549",31,60,70,29166.4308372293,0,-90833.5691627707
"550",37,60,84,39524.46598779,0,-248475.53401221
"551",32,60,79,30674.138324602,0,-197325.861675398
"552",37,60,82,39524.46598779,0,-224475.53401221
"553",35,60,96,35701.233109925,0,-396298.766890075
"554",32,60,60,30674.138324602,1,30674.138324602
"555",25,60,72,21586.579096464,0,-122413.420903536
"556",40,60,69,46090.6109814258,0,-61909.3890185742
"557",34,60,95,33936.5730090924,0,-386063.426990908
"558",25,60,84,21586.579096464,0,-266413.420903536
"559",35,60,100,35701.233109925,0,-444298.766890075
"560",30,60,71,27735.0538552814,0,-104264.946144719
"561",32,60,71,30674.138324602,0,-101325.861675398
"562",38,60,95,41595.5273390858,0,-378404.472660914
"563",36,60,60,37561.7922776187,1,37561.7922776187
"564",34,60,77,33936.5730090924,0,-170063.426990908
"565",31,60,77,29166.4308372293,0,-174833.569162771
"566",37,60,72,39524.46598779,0,-104475.53401221
"567",28,60,82,25084.8662777387,0,-238915.133722261
"568",34,60,55,33936.5730090924,1,33936.5730090924
"569",39,60,84,43781.6922550225,0,-244218.307744977
"570",32,60,78,30674.138324602,0,-185325.861675398
"571",30,60,63,27735.0538552814,0,-8264.9461447186
"572",32,60,73,30674.138324602,0,-125325.861675398
"573",33,60,77,32262.692948038,0,-171737.307051962
"574",28,60,66,25084.8662777387,0,-46915.1337222613
"575",25,60,93,21586.579096464,0,-374413.420903536
"576",37,60,48,39524.46598779,1,39524.46598779
"577",40,60,64,46090.6109814258,0,-1909.38901857419
"578",26,60,94,22693.5934864521,0,-385306.406513548
"579",39,60,85,43781.6922550225,0,-256218.307744977
"580",36,60,81,37561.7922776187,0,-214438.207722381
"581",25,60,76,21586.579096464,0,-170413.420903536
"582",33,60,76,32262.692948038,0,-159737.307051962
"583",35,60,79,35701.233109925,0,-192298.766890075
"584",33,60,92,32262.692948038,0,-351737.307051962
"585",25,60,83,21586.579096464,0,-254413.420903536
"586",38,60,96,41595.5273390858,0,-390404.472660914
"587",31,60,87,29166.4308372293,0,-294833.569162771
"588",30,60,44,27735.0538552814,1,27735.0538552814
"589",35,60,78,35701.233109925,0,-180298.766890075
"590",31,60,89,29166.4308372293,0,-318833.569162771
"591",30,60,85,27735.0538552814,0,-272264.946144719
"592",40,60,75,46090.6109814258,0,-133909.389018574
"593",40,60,78,46090.6109814258,0,-169909.389018574
"594",35,60,68,35701.233109925,0,-60298.766890075
"595",28,60,71,25084.8662777387,0,-106915.133722261
"596",40,60,71,46090.6109814258,0,-85909.3890185742
"597",28,60,63,25084.8662777387,0,-10915.1337222613
"598",36,60,54,37561.7922776187,1,37561.7922776187
"599",37,60,46,39524.46598779,1,39524.46598779
"600",30,60,84,27735.0538552814,0,-260264.946144719
"601",38,60,93,41595.5273390858,0,-354404.472660914
"602",36,60,99,37561.7922776187,0,-430438.207722381
"603",39,60,71,43781.6922550225,0,-88218.3077449775
"604",29,60,73,26375.7729182613,0,-129624.227081739
"605",30,60,65,27735.0538552814,0,-32264.9461447186
"606",27,60,89,23858.5741941828,0,-324141.425805817
"607",38,60,50,41595.5273390858,1,41595.5273390858
"608",39,60,63,43781.6922550225,0,7781.69225502253
"609",34,60,87,33936.5730090924,0,-290063.426990908
"610",33,60,99,32262.692948038,0,-435737.307051962
"611",32,60,39,30674.138324602,1,30674.138324602
"612",40,60,65,46090.6109814258,0,-13909.3890185742
"613",27,60,72,23858.5741941828,0,-120141.425805817
"614",32,60,65,30674.138324602,0,-29325.861675398
"615",29,60,47,26375.7729182613,1,26375.7729182613
"616",38,60,87,41595.5273390858,0,-282404.472660914
"617",34,60,72,33936.5730090924,0,-110063.426990908
"618",32,60,77,30674.138324602,0,-173325.861675398
"619",30,60,85,27735.0538552814,0,-272264.946144719
"620",30,60,59,27735.0538552814,1,27735.0538552814
"621",37,60,61,39524.46598779,0,27524.46598779
"622",40,60,90,46090.6109814258,0,-313909.389018574
"623",27,60,79,23858.5741941828,0,-204141.425805817
"624",30,60,35,27735.0538552814,1,27735.0538552814
"625",37,60,76,39524.46598779,0,-152475.53401221
"626",30,60,62,27735.0538552814,0,3735.0538552814
"627",27,60,77,23858.5741941828,0,-180141.425805817
"628",28,60,80,25084.8662777387,0,-214915.133722261
"629",30,60,88,27735.0538552814,0,-308264.946144719
"630",30,60,90,27735.0538552814,0,-332264.946144719
"631",30,60,85,27735.0538552814,0,-272264.946144719
"632",31,60,81,29166.4308372293,0,-222833.569162771
"633",31,60,77,29166.4308372293,0,-174833.569162771
"634",31,60,81,29166.4308372293,0,-222833.569162771
"635",35,60,83,35701.233109925,0,-240298.766890075
"636",25,60,62,21586.579096464,0,-2413.42090353601
"637",39,60,77,43781.6922550225,0,-160218.307744977
"638",39,60,84,43781.6922550225,0,-244218.307744977
"639",32,60,86,30674.138324602,0,-281325.861675398
"640",35,60,83,35701.233109925,0,-240298.766890075
"641",36,60,79,37561.7922776187,0,-190438.207722381
"642",27,60,35,23858.5741941828,1,23858.5741941828
"643",40,60,45,46090.6109814258,1,46090.6109814258
"644",33,60,72,32262.692948038,0,-111737.307051962
"645",39,60,80,43781.6922550225,0,-196218.307744977
"646",27,60,73,23858.5741941828,0,-132141.425805817
"647",35,60,80,35701.233109925,0,-204298.766890075
"648",27,60,88,23858.5741941828,0,-312141.425805817
"649",38,60,73,41595.5273390858,0,-114404.472660914
"650",38,60,62,41595.5273390858,0,17595.5273390858
"651",34,60,90,33936.5730090924,0,-326063.426990908
"652",34,60,65,33936.5730090924,0,-26063.4269909076
"653",26,60,83,22693.5934864521,0,-253306.406513548
"654",30,60,80,27735.0538552814,0,-212264.946144719
"655",27,60,85,23858.5741941828,0,-276141.425805817
"656",33,60,74,32262.692948038,0,-135737.307051962
"657",27,60,92,23858.5741941828,0,-360141.425805817
"658",39,60,92,43781.6922550225,0,-340218.307744977
"659",25,60,68,21586.579096464,0,-74413.420903536
"660",30,60,99,27735.0538552814,0,-440264.946144719
"661",39,60,77,43781.6922550225,0,-160218.307744977
"662",28,60,95,25084.8662777387,0,-394915.133722261
"663",32,60,68,30674.138324602,0,-65325.861675398
"664",32,60,59,30674.138324602,1,30674.138324602
"665",39,60,48,43781.6922550225,1,43781.6922550225
"666",35,60,71,35701.233109925,0,-96298.766890075
"667",29,60,62,26375.7729182613,0,2375.77291826135
"668",26,60,81,22693.5934864521,0,-229306.406513548
"669",39,60,85,43781.6922550225,0,-256218.307744977
"670",39,60,90,43781.6922550225,0,-316218.307744977
"671",36,60,76,37561.7922776187,0,-154438.207722381
"672",27,60,76,23858.5741941828,0,-168141.425805817
"673",32,60,51,30674.138324602,1,30674.138324602
"674",37,60,81,39524.46598779,0,-212475.53401221
"675",32,60,94,30674.138324602,0,-377325.861675398
"676",30,60,88,27735.0538552814,0,-308264.946144719
"677",37,60,84,39524.46598779,0,-248475.53401221
"678",34,60,64,33936.5730090924,0,-14063.4269909076
"679",28,60,96,25084.8662777387,0,-406915.133722261
"680",39,60,83,43781.6922550225,0,-232218.307744977
"681",38,60,89,41595.5273390858,0,-306404.472660914
"682",28,60,75,25084.8662777387,0,-154915.133722261
"683",37,60,95,39524.46598779,0,-380475.53401221
"684",30,60,38,27735.0538552814,1,27735.0538552814
"685",37,60,79,39524.46598779,0,-188475.53401221
"686",33,60,84,32262.692948038,0,-255737.307051962
"687",34,60,64,33936.5730090924,0,-14063.4269909076
"688",35,60,81,35701.233109925,0,-216298.766890075
"689",38,60,66,41595.5273390858,0,-30404.4726609142
"690",36,60,75,37561.7922776187,0,-142438.207722381
"691",33,60,86,32262.692948038,0,-279737.307051962
"692",29,60,85,26375.7729182613,0,-273624.227081739
"693",27,60,92,23858.5741941828,0,-360141.425805817
"694",38,60,70,41595.5273390858,0,-78404.4726609142
"695",39,60,79,43781.6922550225,0,-184218.307744977
"696",39,60,80,43781.6922550225,0,-196218.307744977
"697",32,60,85,30674.138324602,0,-269325.861675398
"698",25,60,84,21586.579096464,0,-266413.420903536
"699",38,60,71,41595.5273390858,0,-90404.4726609142
"700",32,60,90,30674.138324602,0,-329325.861675398
"701",33,60,72,32262.692948038,0,-111737.307051962
"702",26,60,77,22693.5934864521,0,-181306.406513548
"703",31,60,96,29166.4308372293,0,-402833.569162771
"704",32,60,87,30674.138324602,0,-293325.861675398
"705",30,60,66,27735.0538552814,0,-44264.9461447186
"706",39,60,57,43781.6922550225,1,43781.6922550225
"707",40,60,72,46090.6109814258,0,-97909.3890185742
"708",30,60,96,27735.0538552814,0,-404264.946144719
"709",29,60,69,26375.7729182613,0,-81624.2270817386
"710",36,60,69,37561.7922776187,0,-70438.2077223813
"711",37,60,62,39524.46598779,0,15524.46598779
"712",35,60,41,35701.233109925,1,35701.233109925
"713",34,60,67,33936.5730090924,0,-50063.4269909076
"714",28,60,84,25084.8662777387,0,-262915.133722261
"715",33,60,71,32262.692948038,0,-99737.307051962
"716",38,60,68,41595.5273390858,0,-54404.4726609142
"717",31,60,91,29166.4308372293,0,-342833.569162771
"718",37,60,93,39524.46598779,0,-356475.53401221
"719",25,60,62,21586.579096464,0,-2413.42090353601
"720",26,60,67,22693.5934864521,0,-61306.4065135479
"721",27,60,61,23858.5741941828,0,11858.5741941828
"722",26,60,97,22693.5934864521,0,-421306.406513548
"723",35,60,73,35701.233109925,0,-120298.766890075
"724",33,60,81,32262.692948038,0,-219737.307051962
"725",36,60,90,37561.7922776187,0,-322438.207722381
"726",39,60,73,43781.6922550225,0,-112218.307744977
"727",25,60,65,21586.579096464,0,-38413.420903536
"728",32,60,85,30674.138324602,0,-269325.861675398
"729",34,60,92,33936.5730090924,0,-350063.426990908
"730",40,60,76,46090.6109814258,0,-145909.389018574
"731",33,60,86,32262.692948038,0,-279737.307051962
"732",37,60,88,39524.46598779,0,-296475.53401221
"733",28,60,70,25084.8662777387,0,-94915.1337222614
"734",27,60,78,23858.5741941828,0,-192141.425805817
"735",33,60,83,32262.692948038,0,-243737.307051962
"736",30,60,67,27735.0538552814,0,-56264.9461447186
"737",39,60,78,43781.6922550225,0,-172218.307744977
"738",30,60,62,27735.0538552814,0,3735.0538552814
"739",39,60,85,43781.6922550225,0,-256218.307744977
"740",38,60,69,41595.5273390858,0,-66404.4726609142
"741",30,60,88,27735.0538552814,0,-308264.946144719
"742",29,60,82,26375.7729182613,0,-237624.227081739
"743",40,60,83,46090.6109814258,0,-229909.389018574
"744",39,60,76,43781.6922550225,0,-148218.307744977
"745",38,60,78,41595.5273390858,0,-174404.472660914
"746",28,60,58,25084.8662777387,1,25084.8662777387
"747",28,60,58,25084.8662777387,1,25084.8662777387
"748",28,60,78,25084.8662777387,0,-190915.133722261
"749",40,60,88,46090.6109814258,0,-289909.389018574
"750",29,60,53,26375.7729182613,1,26375.7729182613
"751",34,60,74,33936.5730090924,0,-134063.426990908
"752",28,60,78,25084.8662777387,0,-190915.133722261
"753",31,60,98,29166.4308372293,0,-426833.569162771
"754",35,60,71,35701.233109925,0,-96298.766890075
"755",36,60,60,37561.7922776187,1,37561.7922776187
"756",36,60,83,37561.7922776187,0,-238438.207722381
"757",32,60,85,30674.138324602,0,-269325.861675398
"758",40,60,71,46090.6109814258,0,-85909.3890185742
"759",31,60,83,29166.4308372293,0,-246833.569162771
"760",28,60,76,25084.8662777387,0,-166915.133722261
"761",29,60,73,26375.7729182613,0,-129624.227081739
"762",32,60,88,30674.138324602,0,-305325.861675398
"763",39,60,57,43781.6922550225,1,43781.6922550225
"764",28,60,89,25084.8662777387,0,-322915.133722261
"765",40,60,81,46090.6109814258,0,-205909.389018574
"766",39,60,57,43781.6922550225,1,43781.6922550225
"767",27,60,62,23858.5741941828,0,-141.425805817202
"768",39,60,69,43781.6922550225,0,-64218.3077449775
"769",30,60,74,27735.0538552814,0,-140264.946144719
"770",27,60,53,23858.5741941828,1,23858.5741941828
"771",26,60,54,22693.5934864521,1,22693.5934864521
"772",31,60,54,29166.4308372293,1,29166.4308372293
"773",29,60,66,26375.7729182613,0,-45624.2270817387
"774",27,60,81,23858.5741941828,0,-228141.425805817
"775",26,60,41,22693.5934864521,1,22693.5934864521
"776",33,60,71,32262.692948038,0,-99737.307051962
"777",27,60,93,23858.5741941828,0,-372141.425805817
"778",38,60,69,41595.5273390858,0,-66404.4726609142
"779",37,60,78,39524.46598779,0,-176475.53401221
"780",37,60,94,39524.46598779,0,-368475.53401221
"781",36,60,87,37561.7922776187,0,-286438.207722381
"782",30,60,76,27735.0538552814,0,-164264.946144719
"783",37,60,84,39524.46598779,0,-248475.53401221
"784",28,60,76,25084.8662777387,0,-166915.133722261
"785",37,60,89,39524.46598779,0,-308475.53401221
"786",30,60,92,27735.0538552814,0,-356264.946144719
"787",34,60,61,33936.5730090924,0,21936.5730090924
"788",32,60,90,30674.138324602,0,-329325.861675398
"789",37,60,82,39524.46598779,0,-224475.53401221
"790",36,60,76,37561.7922776187,0,-154438.207722381
"791",25,60,78,21586.579096464,0,-194413.420903536
"792",29,60,54,26375.7729182613,1,26375.7729182613
"793",30,60,90,27735.0538552814,0,-332264.946144719
"794",39,60,87,43781.6922550225,0,-280218.307744977
"795",31,60,76,29166.4308372293,0,-162833.569162771
"796",37,60,86,39524.46598779,0,-272475.53401221
"797",40,60,97,46090.6109814258,0,-397909.389018574
"798",38,60,79,41595.5273390858,0,-186404.472660914
"799",36,60,95,37561.7922776187,0,-382438.207722381
"800",27,60,83,23858.5741941828,0,-252141.425805817
"801",29,60,80,26375.7729182613,0,-213624.227081739
"802",31,60,60,29166.4308372293,1,29166.4308372293
"803",33,60,87,32262.692948038,0,-291737.307051962
"804",36,60,89,37561.7922776187,0,-310438.207722381
"805",39,60,66,43781.6922550225,0,-28218.3077449775
"806",27,60,72,23858.5741941828,0,-120141.425805817
"807",31,60,67,29166.4308372293,0,-54833.5691627707
"808",39,60,63,43781.6922550225,0,7781.69225502253
"809",30,60,71,27735.0538552814,0,-104264.946144719
"810",32,60,96,30674.138324602,0,-401325.861675398
"811",40,60,53,46090.6109814258,1,46090.6109814258
"812",32,60,72,30674.138324602,0,-113325.861675398
"813",33,60,86,32262.692948038,0,-279737.307051962
"814",26,60,85,22693.5934864521,0,-277306.406513548
"815",29,60,91,26375.7729182613,0,-345624.227081739
"816",34,60,69,33936.5730090924,0,-74063.4269909076
"817",33,60,72,32262.692948038,0,-111737.307051962
"818",30,60,38,27735.0538552814,1,27735.0538552814
"819",32,60,71,30674.138324602,0,-101325.861675398
"820",37,60,78,39524.46598779,0,-176475.53401221
"821",40,60,84,46090.6109814258,0,-241909.389018574
"822",31,60,79,29166.4308372293,0,-198833.569162771
"823",32,60,83,30674.138324602,0,-245325.861675398
"824",39,60,60,43781.6922550225,1,43781.6922550225
"825",38,60,43,41595.5273390858,1,41595.5273390858
"826",32,60,90,30674.138324602,0,-329325.861675398
"827",36,60,59,37561.7922776187,1,37561.7922776187
"828",35,60,96,35701.233109925,0,-396298.766890075
"829",33,60,84,32262.692948038,0,-255737.307051962
"830",28,60,81,25084.8662777387,0,-226915.133722261
"831",32,60,76,30674.138324602,0,-161325.861675398
"832",39,60,70,43781.6922550225,0,-76218.3077449775
"833",28,60,75,25084.8662777387,0,-154915.133722261
"834",30,60,89,27735.0538552814,0,-320264.946144719
"835",39,60,84,43781.6922550225,0,-244218.307744977
"836",34,60,92,33936.5730090924,0,-350063.426990908
"837",39,60,84,43781.6922550225,0,-244218.307744977
"838",34,60,98,33936.5730090924,0,-422063.426990908
"839",38,60,83,41595.5273390858,0,-234404.472660914
"840",37,60,95,39524.46598779,0,-380475.53401221
"841",29,60,86,26375.7729182613,0,-285624.227081739
"842",31,60,67,29166.4308372293,0,-54833.5691627707
"843",31,60,47,29166.4308372293,1,29166.4308372293
"844",30,60,83,27735.0538552814,0,-248264.946144719
"845",31,60,84,29166.4308372293,0,-258833.569162771
"846",33,60,82,32262.692948038,0,-231737.307051962
"847",38,60,69,41595.5273390858,0,-66404.4726609142
"848",29,60,81,26375.7729182613,0,-225624.227081739
"849",30,60,74,27735.0538552814,0,-140264.946144719
"850",38,60,86,41595.5273390858,0,-270404.472660914
"851",27,60,60,23858.5741941828,1,23858.5741941828
"852",30,60,80,27735.0538552814,0,-212264.946144719
"853",28,60,51,25084.8662777387,1,25084.8662777387
"854",32,60,58,30674.138324602,1,30674.138324602
"855",39,60,60,43781.6922550225,1,43781.6922550225
"856",38,60,85,41595.5273390858,0,-258404.472660914
"857",30,60,86,27735.0538552814,0,-284264.946144719
"858",40,60,45,46090.6109814258,1,46090.6109814258
"859",32,60,81,30674.138324602,0,-221325.861675398
"860",33,60,86,32262.692948038,0,-279737.307051962
"861",29,60,85,26375.7729182613,0,-273624.227081739
"862",31,60,39,29166.4308372293,1,29166.4308372293
"863",28,60,84,25084.8662777387,0,-262915.133722261
"864",37,60,83,39524.46598779,0,-236475.53401221
"865",37,60,78,39524.46598779,0,-176475.53401221
"866",37,60,82,39524.46598779,0,-224475.53401221
"867",35,60,90,35701.233109925,0,-324298.766890075
"868",37,60,86,39524.46598779,0,-272475.53401221
"869",27,60,30,23858.5741941828,1,23858.5741941828
"870",26,60,80,22693.5934864521,0,-217306.406513548
"871",31,60,76,29166.4308372293,0,-162833.569162771
"872",37,60,77,39524.46598779,0,-164475.53401221
"873",36,60,86,37561.7922776187,0,-274438.207722381
"874",37,60,64,39524.46598779,0,-8475.53401221002
"875",37,60,92,39524.46598779,0,-344475.53401221
"876",26,60,57,22693.5934864521,1,22693.5934864521
"877",34,60,77,33936.5730090924,0,-170063.426990908
